name,n_hashes
ERR1346867,1807116
SRR17241496,2199768
SRR17686862,3640909
SRR19633002,2623174
ERR1600675,1377339
SRR22870120,2335884
SRR25443838,2288762
SRR12550842,8005425
SRR10613582,2685666
SRR12047347,1007658
ERR9606709,1807801
SRR26984584,4047029
SRR21290154,6468068
SRR28345943,1008634
SRR24580153,1981983
SRR21133403,2265772
SRR33322344,5454770
SRR33443037,3448173
SRR24912639,6359726
SRR30530991,5828990
ERR12731292,1210927
SRR24955808,3024657
ERR9901968,1742775
ERR4335080,1074667
SRR26903965,1108860
SRR8936473,9093470
SRR27421142,2873553
ERR7015365,1466571
SRR28260001,1755802
SRR14369137,2139866
SRR29375212,1711973
SRR25078831,5088942
SRR21846316,1424253
ERR10472423,5938024
SRR8815204,2517707
ERR4352578,6801724
SRR3195447,2513858
ERR4194563,1925376
SRR5916057,4003300
SRR7182492,2373712
SRR28059826,2961741
SRR32617087,3357432
ERR8106320,2416598
SRR7754201,1624698
SRR15172442,1876740
ERR10101915,1812577
SRR16100456,1022468
ERR1726631,10338718
SRR28062922,2707553
SRR23252590,4606229
SRR350514,1552569
SRR20336971,10677210
SRR28012391,1412112
SRR20218971,4061838
SRR23591971,2095201
SRR12814723,1883560
SRR32929211,18880853
SRR23797440,8386058
SRR19487822,1161576
SRR17776539,1694494
SRR27164951,1074731
SRR7428105,1819516
SRR17983478,1714457
SRR28003327,2479148
SRR10436586,2384828
SRR17827947,2862739
SRR10051520,5521494
SRR20002364,1021016
SRR15173043,4093842
SRR8420340,1016928
ERR14980166,1567035
SRR18274473,2348858
SRR6291290,1167029
SRR19519926,1563997
SRR28022950,2263298
SRR21824716,1545965
SRR8556220,16291895
ERR1726943,20819120
ERR14155761,2227465
DRR507850,2893934
SRR27129260,1472961
SRR5494786,3561450
ERR12549845,3696641
SRR29727000,4030758
SRR30731345,3217172
SRR26885031,3694853
SRR14555699,3592690
SRR28201162,2542872
SRR26046845,4326972
SRR11742806,3084722
ERR2808667,1325701
SRR22012405,2422291
SRR27875938,4739656
SRR24653650,4442680
SRR34729426,1815026
ERR2098397,5649129
SRR28011634,1622621
SRR12785912,2712664
ERR7803603,9845154
SRR25047245,1009100
SRR13434611,1376497
SRR19666936,7576055
SRR6448249,5336536
SRR12983779,1218210
SRR16235404,1664947
SRR28011722,2154072
SRR6256369,1886425
SRR25916051,4188619
SRR10968277,5554183
ERR14800888,1932848
SRR21898917,1593365
SRR9178241,2155927
SRR8821149,3017855
SRR28023929,2615371
ERR4194898,1761827
ERR3593499,1130275
SRR15172217,2344078
SRR24956175,2568164
SRR27594687,7382324
ERR2868093,1356452
SRR9850976,1714806
SRR27448539,3352269
SRR10766643,4092704
SRR12695119,7123389
SRR27460521,1062804
SRR2090150,11337882
ERR12723886,3111184
SRR28408335,2686603
ERR10178215,5084500
ERR6590404,1658199
SRR13236519,8106123
ERR14887298,2026342
SRR28738928,2945466
SRR17827909,2538340
SRR13893754,2143060
SRR24742802,1683123
ERR3572889,2211553
SRR1586276,3104598
SRR12792042,2410042
SRR28061839,2275490
SRR34283707,1726554
SRR26502120,5489509
SRR28022848,2489188
SRR28012101,2482682
SRR25400054,1611489
SRR25158457,12452256
SRR12711257,3049843
SRR25542590,1905021
SRR32856619,3820359
SRR6460868,1245004
SRR26948337,1119475
SRR9178148,6003806
SRR28042492,2215696
SRR26387300,1960913
SRR18691162,1707043
SRR27607085,5911394
SRR33022332,1194887
ERR14980327,2112241
SRR19749183,2561148
SRR6797127,1919043
SRR19759447,1721970
SRR13213270,1844867
SRR14874727,1061715
ERR11836035,2019881
ERR14657206,1317899
SRR25895699,1549905
SRR28559989,1315555
SRR14556264,1672175
ERR13253104,1016036
SRR26182217,2026894
SRR25469199,8170381
SRR18684962,2808329
SRR7415638,2479233
SRR20336961,16648375
SRR26493814,6300627
ERR3711249,1615559
SRR13299827,2747211
ERR3574610,1194589
SRR19750406,6091674
SRR5829565,1068176
ERR13664593,1113908
SRR8960121,2483882
SRR6517653,9852074
ERR10879671,1589517
SRR1980033,1560015
SRR24599366,1515324
SRR28466855,7229905
SRR28462704,3795893
SRR13434508,1217725
SRR21969409,1022681
ERR8058776,6813295
SRR9827767,1872103
SRR332562,3345205
SRR33193978,1643777
ERR10641048,1649943
SRR30201810,2764419
SRR7734408,2041709
SRR9850961,1029748
SRR10692680,1370415
SRR15283103,1908453
SRR28062625,2951555
ERR4174671,1206702
SRR9276248,1162437
SRR29704033,7216017
DRR670187,2488034
SRR26273069,1035572
ERR4096611,2855772
ERR4193249,2266702
SRR5720242,3128735
SRR27460531,3377562
SRR14556322,2425499
SRR29008723,2333207
SRR12730737,2595956
SRR24958367,1094862
SRR24204733,10593968
ERR2603097,1127829
SRR3327572,1803933
SRR25933605,1077616
SRR25744301,1046132
SRR28887093,1942527
SRR14354430,2087825
SRR32489454,5157280
SRR28012335,2846833
SRR26458552,1659785
SRR29934575,1453697
SRR13354844,1240148
SRR20462217,2684990
ERR12071179,2488740
SRR16767797,2026972
SRR19171292,1235840
SRR4343428,3012960
SRR20011562,11234084
SRR30567677,3640463
SRR7617986,3821629
SRR30324941,2649666
SRR25132589,1975916
SRR28869343,1182961
ERR11468731,1556632
SRR25035019,1311051
ERR6164914,1217352
SRR25542881,1223324
SRR8244689,4100168
DRR296197,2266840
SRR16555215,3660311
ERR6275677,1129497
SRR1611999,1237259
SRR4289293,1293371
SRR14520681,3507685
SRR16510778,1210319
SRR15172087,3055455
ERR12814410,1212379
SRR12074769,1077814
SRR30770032,1420249
SRR24860774,1356271
SRR28062932,2467494
SRR17522546,2309431
SRR29483059,26416564
ERR14155602,1361273
SRR8936463,5851623
ERR14894103,1396078
ERR2200515,1087060
SRR17459086,4401585
ERR2000711,1136711
SRR10613553,1029826
ERR12731282,1094047
SRR25008499,3224249
SRR25078836,4345795
SRR6448147,2791466
SRR12479822,1037271
SRR18699910,4882122
ERR6466082,1367610
SRR33520823,1067221
SRR11836023,14782380
SRR29820780,1945393
SRR14918133,1352511
SRR29937389,1393973
ERR12350728,1790559
ERR4682352,3596828
ERR1877872,1406248
SRR9656206,4167391
SRR6425822,3898735
SRR22102350,5749947
SRR29879749,3722625
SRR27539023,1337466
SRR9850971,1272030
SRR34857783,1436505
ERR5671722,1264929
SRR12825408,8581196
ERR2564846,1356915
SRR14598941,2078007
ERR11836091,1956742
SRR28045312,2019834
SRR26192769,1960383
SRR27943037,4040226
SRR6048014,5026071
SRR28408256,1881983
SRR17078236,1465974
SRR8886132,1218738
SRR7968333,4858189
SRR5917756,3097100
SRR25469201,3883596
SRR12170513,4185388
SRR33206829,3013132
SRR16329044,16089395
SRR11696424,7067330
SRR29183916,2387311
SRR28911486,1281428
ERR4372194,2250218
ERR4603492,2469891
SRR28061387,1013789
ERR13737525,1055896
ERR11835951,2074810
ERR11452347,13499760
ERR3408951,2940198
SRR30942748,2986167
SRR23102942,1118878
SRR28250179,2452426
SRR28041933,1299231
ERR10114835,2235540
SRR18463843,2571290
SRR10258564,1876151
SRR10692076,1149145
SRR17267543,4758685
SRR28923677,2088380
ERR3574114,1006271
SRR25788004,2643343
SRR10522327,1399091
DRR507847,1748235
SRR33232919,3224349
SRR13871840,2033187
SRR9047981,1536784
ERR14173559,3834170
SRR20632227,1572580
SRR33454223,2116494
SRR25429151,2360750
SRR25003507,2158171
ERR2532423,1003586
ERR6807743,4318119
ERR4341711,1105267
SRR24976400,1155408
SRR10692242,1474544
SRR11318067,1083124
SRR33417656,1322655
SRR26541669,2647707
ERR4352676,3832577
SRR8554083,5796108
SRR10828600,2268999
SRR7013875,2324963
ERR1135418,1490170
SRR32279204,2640096
SRR10032985,1634084
DRR277744,2594144
SRR28294708,3018828
ERR5954424,2705186
SRR13589000,4723258
SRR25003517,2376173
SRR9924759,5107424
SRR14373626,1723114
SRR6007384,2552756
SRR14493015,3270365
SRR25047252,1180467
ERR2848512,2643912
SRR17225322,4294397
SRR12283459,2841057
SRR24742815,2695043
ERR4193250,4365157
SRR14556552,1026234
SRR1587317,1107948
SRR25436097,1017516
SRR31166148,2023887
SRR26081750,5518889
ERR4363286,1030403
SRR23080413,2433737
SRR8296342,1531370
SRR12711247,2653274
SRR25895551,1375040
SRR20661032,3833473
SRR19175044,13348504
SRR14307625,3516151
SRR21210507,1146540
SRR18771424,1366627
SRR29505087,3875362
SRR3989317,2427176
SRR28716319,3364481
SRR33291901,2675886
ERR12074350,1242008
SRR5257969,4993866
SRR32812933,1129836
SRR26535590,4116851
SRR11564268,3062819
SRR28022622,2348915
SRR1645339,1189065
SRR28060270,1883007
SRR34772428,4025181
ERR2762146,1161105
ERR4304452,2217977
SRR5830130,1162893
SRR21679862,1526008
SRR28003394,2152091
SRR25158419,11559561
SRR28061397,1868910
SRR5023011,1084961
SRR17241488,2319467
DRR296199,2258891
SRR28022763,1684388
SRR8960716,1053190
ERR7564078,1279474
SRR25117342,1450929
SRR32119618,3088944
SRR7126293,1445836
SRR28042040,2510293
ERR6349779,5672553
SRR8334332,1365924
ERR12682647,14901478
SRR22259294,1046230
SRR28042537,3127515
SRR15171522,6503967
SRR29808840,1173708
ERR2078419,1259151
SRR21855329,5474737
SRR21763391,1410485
SRR28041541,2497258
SRR25395291,1185229
SRR1193634,1154245
SRR7968064,3606008
SRR16117895,1028544
SRR9617925,15003073
SRR25318389,1630064
SRR5788236,3256986
SRR4131953,2820281
ERR14659980,2545632
SRR20082812,2245482
SRR28011990,2870877
SRR11794808,1710421
SRR12030766,7910471
SRR23797556,6970686
SRR29517010,5998725
SRR5819241,5825547
ERR10688652,1244675
SRR11622682,4900292
SRR17889449,2780420
SRR3723783,1819741
SRR18845090,1034032
SRR18067597,12075879
SRR22077885,5703784
SRR28257048,1406822
SRR12529339,2470251
SRR29157625,1620179
SRR7687012,6477895
SRR16280110,1058285
SRR25542906,1613856
ERR12421470,1023042
ERR2241748,1283051
ERR1193299,5738277
SRR15461225,4899813
SRR28061333,2459285
ERR1341757,4049050
SRR30303267,10336385
SRR10765507,2629357
ERR1726770,6554923
SRR15171950,6751112
ERR3199622,1081070
ERR4678598,2195121
SRR22411290,1590507
SRR18729845,2327658
SRR10112456,1292801
SRR25232101,14939500
ERR11478035,1023500
SRR17241498,2780008
SRR5930763,1679174
SRR32649312,1757309
SRR20029293,1685028
SRR8844861,1888297
SRR23318466,12880273
ERR11566649,1138857
ERR1726531,10620729
SRR19425111,1234411
SRR14333793,1539591
SRR29517766,5110111
DRR507840,2964618
SRR14560416,2443318
SRR30807118,1342964
SRR26162599,1119683
SRR18098684,1340663
SRR15127874,1419854
SRR14740302,2578787
SRR22672580,1380391
SRR30941437,1246905
SRR27994902,1197644
ERR14149635,2088903
SRR12756245,1951062
SRR28201186,1452317
ERR10123328,1956306
SRR28326246,2834329
SRR6650683,1153143
ERR1137516,1402362
SRR34579711,3895633
SRR12113413,4054735
ERR8173674,1494217
SRR10489812,8147704
SRR14699972,36969866
ERR11836081,1700953
ERR6170218,1098301
SRR29646739,1349321
SRR27943640,1908405
SRR10445791,2016895
SRR28455101,1352895
SRR11845620,4000055
ERR14120604,2733081
ERR10420066,5045756
SRR7080728,6535317
SRR18593709,4741773
SRR10174174,1172619
ERR1712228,4469179
ERR5005158,1486509
SRR13772189,1262048
SRR26510965,1462369
ERR14365091,1843057
ERR11866436,1271249
SRR7011027,5731595
ERR2027925,5088320
SRR3280906,2793114
SRR6854602,11873570
ERR2612750,3519570
SRR28539010,3416235
SRR25047061,1180825
SRR30711637,5183535
ERR1726805,17680684
ERR6050462,1218108
SRR14307649,1888441
SRR13068825,1097389
ERR15133369,3394591
SRR8146982,1002149
SRR20082802,2599186
SRR28013917,1355577
SRR6231168,1583335
SRR6441340,5344319
ERR11473731,1243367
SRR13776097,2400359
SRR28011533,2291085
SRR17952622,2010959
SRR23363393,2803217
SRR18147744,1831497
SRR20771455,1244905
SRR33545508,2708744
SRR5579861,8233204
SRR28041956,4042157
SRR25047112,1235126
ERR13737622,1475536
SRR28003027,2590530
ERR11606142,7802918
ERR13731069,2532493
SRR13588863,10671656
ERR9690366,4645183
ERR15133535,1049483
SRR9178146,1385873
SRR28154334,2159085
SRR11570599,3715385
SRR25132599,2069615
SRR26298332,1998282
ERR12450585,1065827
SRR28061162,3870688
SRR14932529,3925877
SRR12316536,2492228
ERR4863014,1616686
SRR11866712,1556056
SRR5214709,1806389
SRR28598172,1061893
SRR23998747,7004822
ERR8056918,1025396
SRR10132642,2774903
SRR17241580,2245758
SRR21730103,1133685
SRR8960549,1218982
ERR2092775,4273210
SRR25046995,1159715
SRR26116335,3178295
ERR12146464,1785069
SRR12542683,1847491
ERR12654649,5356591
SRR6231204,1175310
SRR32619238,1044732
SRR26701691,3077135
SRR9020975,7144540
SRR28023945,2542393
ERR11606071,4025096
SRR34516654,7038204
SRR30616061,5420015
SRR23012397,6080146
SRR26948339,1017896
SRR21860279,5679315
SRR12316240,2648845
SRR5821676,3081165
SRR28023768,2534017
ERR11593875,1586464
ERR14893814,1360448
SRR1700529,7045736
SRR24938969,1648610
SRR6837578,2693060
ERR7626348,2206537
SRR4029419,1297229
SRR25571360,1655917
ERR10034895,8342406
SRR20950945,1644960
SRR14569918,1987791
SRR32503447,1955704
SRR26668059,3197924
SRR13007714,2156450
SRR5788161,2866958
SRR18218113,5113574
SRR26917875,10689932
ERR2167809,1486334
SRR15171625,2266176
SRR10859002,3034683
SRR32918223,4171599
SRR5278611,1394321
SRR28832906,1374727
ERR1700709,7872982
SRR33986043,2966812
SRR26905962,4017430
SRR15076628,2045674
ERR2697180,3194632
ERR12641399,1052634
SRR8960598,1854443
SRR14075384,1180553
SRR12403551,1898268
SRR30003461,4204262
SRR28061793,1102804
ERR5295841,1178262
SRR29257483,6900257
SRR32618929,1158003
ERR2607403,4029438
ERR11260130,2371271
SRR397765,2898263
SRR12550829,7276910
SRR31277380,1368989
SRR28061921,2113826
SRR14520649,3037120
ERR14057736,1109101
ERR3573218,1014917
SRR10872584,1450153
ERR1877819,1117215
SRR8554662,3364398
SRR17776529,1879240
SRR26663019,7659690
SRR11955402,7733698
ERR10125336,1689867
SRR13479212,5255394
ERR4026954,1672516
ERR4678588,3393929
SRR8108330,1173061
SRR21460704,6468217
SRR26109018,3976685
ERR11595343,1904521
ERR4368402,1377302
SRR19632939,1910644
SRR14598651,1250219
SRR28530844,6930321
SRR28023478,1450880
SRR32548283,5553279
SRR18577065,3199599
ERR2597508,4808369
SRR15264998,1014232
ERR10163798,1339634
ERR10694706,1365047
SRR19174373,2144678
ERR4369709,1650130
SRR28061553,1819194
SRR13452526,1021344
SRR22744761,1183890
SRR2748658,1156563
SRR11711397,8949760
DRR221357,1256191
SRR20075720,2047006
SRR13893505,4632881
SRR21069102,2161153
SRR30026430,2506082
SRR25662909,3071625
SRR15171369,5910452
SRR19378636,1575442
SRR5204459,2246456
SRR7186613,5376050
SRR8487017,1242856
SRR13872444,5116065
SRR28408325,1888651
SRR13503136,1430439
SRR7013847,7273007
SRR23073604,20001031
SRR22064270,2143363
SRR3400371,1281107
ERR13758232,1452086
DRR576498,1112270
SRR22438155,1008505
SRR28061265,2860951
SRR21069167,3294415
SRR17096229,2144042
SRR29502321,4798437
SRR20013013,10005620
SRR28011941,2583523
SRR7212573,1016975
ERR12944153,12241802
SRR28042431,2505292
SRR20140063,1618498
SRR9924798,4983047
SRR26713616,1815953
SRR33469774,10119276
SRR29183850,1225778
ERR12145351,1533442
SRR19888429,1059366
SRR5215467,21218547
SRR17827632,3379547
SRR33230242,7240382
SRR3725727,3191004
SRR28041524,2991244
SRR22757326,1448043
ERR1223842,2005623
SRR28041378,3107732
SRR061499,1102543
ERR7132544,1022857
SRR24314105,1504953
SRR32214375,1694273
ERR14057645,1502307
SRR12827749,1212225
SRR25656324,3355944
SRR17001001,1120256
SRR407549,34555207
SRR20029212,1047339
SRR28002915,2659787
ERR11041117,1492274
SRR6519473,1063982
SRR12301145,1638533
SRR28002443,4261149
SRR28538817,4124127
SRR22742246,5743009
ERR12320379,3858974
SRR14779626,2245883
ERR10123270,2904231
SRR23468772,1143364
SRR23479356,1197637
SRR12825370,12359474
ERR1246960,2174507
ERR11803389,1097370
ERR10036405,2271392
SRR12685793,1431132
SRR16767950,5123929
SRR28023454,3377099
SRR5830076,1006348
SRR7624641,2556090
ERR6465471,1202931
SRR28201058,2860698
SRR7536308,2266075
SRR14024164,2528891
SRR32285221,5287938
SRR26191758,1541970
ERR11533452,1538905
SRR25571607,1020556
SRR23906738,5980071
SRR27114621,1173625
SRR25399997,1282385
ERR10121406,1865812
ERR4674088,3932498
SRR25375765,4695657
ERR3589584,9056703
SRR22250834,1119395
SRR18532205,2210719
SRR28023876,2376192
SRR26903480,1877889
ERR12071031,10197689
ERR10229244,3827616
SRR14307635,2334851
SRR7687002,6368945
ERR6349631,2487805
SRR16526851,42219439
SRR5666659,1605107
SRR15172207,3514347
SRR32406543,1143440
SRR7970746,4246241
SRR18491031,4272807
SRR10165005,2141036
SRR10985364,2114348
SRR9044099,16143013
SRR27165442,1064974
SRR21210764,1059201
SRR10607567,1008688
ERR11147795,3652384
SRR5927694,1925128
ERR4402062,2206160
SRR30181173,1213133
SRR21202781,1046523
ERR4682342,2042609
SRR25571688,1629314
SRR28022816,2538682
SRR28494083,8625933
SRR33986044,2415452
SRR7186483,25703552
SRR28386214,1725064
SRR6447821,1031926
SRR14556381,2613472
ERR14660263,1017351
SRR12711483,1272356
SRR31305237,2811066
SRR8663613,2932516
SRR13327442,1026988
SRR30535852,2164095
SRR26457783,21163197
SRR7943270,1053537
ERR10921663,5370870
SRR10613543,7182737
SRR28002785,2407004
SRR24882554,4345062
SRR17233088,1326297
SRR25608329,1847967
SRR28401727,13914305
SRR28023404,2401628
SRR8862887,9669637
SRR28042035,2370108
SRR26673778,1077382
SRR28362954,4380865
SRR16287788,1956753
SRR23447878,3709001
SRR13292351,1260393
SRR32277363,4829484
SRR28646793,4350413
SRR3181143,2780045
SRR25018360,4086588
ERR8056618,1359569
ERR4352727,3348977
ERR2281808,1343220
ERR15402099,3444512
ERR12396398,1142704
SRR22573015,3659069
ERR1019366,10195948
ERR14660000,3895395
SRR9694914,2115026
ERR8262077,1304752
ERR15402358,3201593
ERR12510471,1185343
SRR8512243,2867169
ERR7438300,2802474
SRR25434994,4625136
SRR30347315,1446648
SRR30681685,4707850
ERR2200512,1655201
SRR9178234,5454661
SRR26717988,4602819
ERR1726016,1863004
SRR25158501,10494843
SRR27419698,1279238
SRR33151627,4268760
SRR28059979,2083407
SRR31431544,2966765
SRR25477326,1753349
ERR321611,1236588
SRR14906800,5360361
SRR32527667,2341722
SRR5713226,10993870
SRR28060343,2341675
SRR28895807,1251463
ERR12682763,1675088
SRR7589947,1015489
SRR30982337,4684035
ERR9606590,1856992
SRR8451821,13570839
SRR5590958,5139966
SRR10692648,1004285
SRR29928726,2915635
SRR21705889,3346154
SRR23969169,3760026
SRR21518471,1023232
ERR15342902,2080966
SRR9021322,2321229
SRR18394783,3175680
SRR28012206,3059152
SRR11128411,2659969
SRR14366780,32054061
SRR12619558,2737824
SRR13443326,3732200
SRR32247508,2602049
SRR25485495,8218585
SRR8674963,2291643
SRR14295834,1129039
SRR17827880,3409330
SRR8236065,1402245
SRR30884395,5119775
SRR20011474,5585786
ERR11835997,1705819
SRR31617936,1131198
SRR19759710,1477176
ERR3265024,1134182
SRR27710309,4805555
SRR22017144,1418087
SRR3181113,4342449
SRR32497465,1880598
ERR1719337,7017917
SRR19581632,1744444
ERR3201406,2818807
SRR33270624,8456403
SRR33079362,1129737
SRR10912809,1753692
SRR31913091,1097164
SRR28042660,2134376
SRR5580658,12426227
SRR22549773,1011150
SRR21821666,3723070
SRR5804156,1648121
SRR22236955,1519505
SRR23247768,1059667
SRR2138582,2009212
SRR29492083,16071337
ERR10802343,1056999
SRR30769931,1799560
SRR27234920,1135067
SRR10096473,2716476
ERR15342861,2849722
SRR32490250,1039062
ERR4691860,5222714
SRR28483939,2206347
SRR29483436,2410458
SRR28145606,4021907
ERR9837104,1374369
SRR16642406,1503195
SRR5915817,1637299
SRR32649406,1191130
ERR4082416,1156607
SRR17522689,2292522
ERR445288,2567062
SRR6427067,4618413
SRR17704078,1951817
ERR10101485,2423787
SRR9113724,1174065
ERR12370763,1105262
ERR1562473,1525328
SRR8361533,4191307
SRR8437723,1548249
SRR17659522,2480684
SRR8554042,4957742
SRR5919135,3810949
SRR10686907,5781346
ERR5003552,2709331
SRR27943355,2601419
SRR28869353,2023696
SRR13090261,2624482
DRR513078,2125394
SRR15216794,3675361
ERR12528311,2549021
SRR14511880,1453896
SRR28023826,1701194
SRR18644962,1395796
ERR15372897,2655152
DRR318401,1024179
SRR15127940,1519675
ERR4298339,3971459
SRR26421368,34618648
SRR31305028,1770473
SRR25528465,2499803
SRR11223971,1122649
SRR26114397,3303286
SRR28211904,2482260
SRR15172855,4015711
SRR12711374,2151204
SRR28059492,1986208
SRR12008135,1276297
ERR5010710,4761444
SRR9178091,9607776
SRR7151597,2241544
SRR29257399,4628051
ERR14800757,2415889
SRR31312046,2093812
SRR21890364,10194194
ERR3236748,4472554
SRR28042347,2413518
ERR1711893,7484251
SRR28522420,6352449
SRR5824292,7076522
ERR15008089,2208343
SRR26544709,2403046
ERR12161497,3235970
SRR10035859,2299949
ERR9633764,1770246
SRR10524182,4065866
ERR14760867,1055837
SRR17828891,3951423
ERR6012917,1726180
SRR34745876,2229213
SRR26668007,3791925
SRR10691970,1436993
SRR16767874,1710402
SRR22955061,6340399
SRR19906127,2716457
ERR10750276,1515746
SRR10955554,6153647
SRR31214396,2858818
SRR13147976,1396208
SRR25459996,1349492
SRR34641945,4189365
SRR9276258,1798239
SRR14689487,12379254
SRR21656309,9008897
SRR8325559,2918434
SRR12479974,1617869
ERR2001495,1140398
SRR29445146,2633041
SRR5456965,24095794
ERR2241801,1482036
SRR12285260,1873041
SRR3993005,1123650
